"viento","direccion","temperatura","humedad"
9.1,75,17.95,40
8.5,74,20.55,37
2.7,4,22.65,33
7,284,22.35,28
8.3,284,22.85,29
7.6,287,23.75,28
7.2,284,25.45,25
6.9,289,26.15,23
10.5,287,27.15,21
10.6,256,26.35,18
10.3,255,24.65,22
8.2,239,22.55,22
6.4,217,20.35,28
3.2,230,18.75,31
2.9,236,18.25,16
1.1,308,17.35,20
1.5,36,16.35,20
2.7,88,14.95,28
4.5,85,14.05,30
6.5,96,12.45,34
7.9,80,12.85,36
7.2,80,13.65,36
7.7,82,13.65,36
7.8,108,13.35,37
0.7,74,18.65,28
3,273,20.55,30
5.1,284,20.95,27
5.5,280,21.75,26
5.8,284,22.85,24
6.3,276,24.25,21
7.5,260,25.55,19
7.5,290,26.45,17
7.7,290,27.15,15
10.5,243,26.05,21
8.3,239,24.25,26
7.5,242,22.95,28
7.2,243,20.75,28
3.9,290,18.85,32
1.6,337,17.15,33
1,64,15.95,33
1.1,145,16.05,35
1.7,184,15.45,35
2.2,83,13.15,38
6.7,93,12.45,45
5.8,103,14.15,45
8.7,83,12.45,48
7.1,78,14.95,44
5.1,68,14.95,43
3.7,30,16.25,40
2.9,283,19.25,33
4.7,285,19.05,34
5,285,20.55,30
5.8,277,22.25,28
7.2,295,23.25,24
7.8,288,23.85,22
6.7,288,24.75,20
7.2,284,25.75,19
7.8,281,25.75,19
9.9,244,24.35,19
7.8,246,22.85,24
5.2,269,20.35,32
3.9,320,17.75,35
2.1,281,15.85,42
1.5,145,15.35,46
1.7,189,15.45,39
1.7,206,14.55,41
1.8,184,14.55,44
2.7,99,11.75,47
5.1,113,13.55,42
4.4,99,13.55,41
5.8,99,12.75,44
3.6,73,13.25,42
2.2,4,15.85,38
2.1,272,19.65,29
4.4,288,21.15,27
5.6,270,22.45,26
7.7,291,22.85,24
7.2,286,23.65,23
7.1,282,24.45,21
7.3,278,24.85,21
6.5,287,25.55,19
7.7,281,25.35,17
10.4,255,23.45,27
7.3,260,21.95,31
6,260,19.35,38
4.6,282,17.65,44
3.5,279,16.05,49
2.2,185,14.65,57
2.4,161,15.05,53
2.3,205,14.45,54
1,259,13.45,58
2.3,181,12.65,62
2.2,122,13.45,63
5.4,92,12.25,62
7.6,85,12.25,57
6.9,81,13.45,56
7.3,83,16.95,43
4.5,78,18.75,39
4.1,288,19.55,39
7.2,289,19.15,42
6.8,285,19.85,45
7.2,281,20.95,41
6.6,283,21.55,40
6.8,295,22.45,37
6.9,280,22.35,39
7.4,283,22.25,38
6.9,287,22.05,39
10,267,20.15,45
7.6,244,17.85,55
5.4,241,16.95,57
4.2,281,15.75,62
3.8,245,15.05,64
4.1,250,14.85,66
3.5,251,14.35,67
2.9,278,14.05,68
1.5,238,13.85,70
3.4,243,13.65,73
2.7,245,12.75,76
2.1,262,11.95,82
1.8,260,11.65,85
2.1,212,12.05,87
2,257,12.25,88
2,268,12.85,89
2.6,261,14.35,87
3.3,273,16.75,84
5,288,18.15,74
4.8,286,19.35,64
7.3,269,20.75,58
7.3,274,21.05,55
7.1,275,20.15,52
6.4,265,19.95,51
5.9,293,19.05,54
6.9,288,18.45,54
5.4,254,16.15,62
3,228,15.95,64
2.2,303,15.05,65
1.3,316,14.15,67
2.2,93,12.95,67
1.9,127,13.45,69
2.8,161,13.15,71
1.1,119,11.65,74
1.7,143,10.65,77
3.7,97,11.55,77
3.4,117,11.75,80
1.9,95,14.05,78
1.6,311,16.45,73
2.6,300,17.85,67
4.1,301,18.85,60
6,284,19.85,57
6.5,290,20.85,50
8.3,273,21.55,42
6.8,284,22.45,36
8.8,280,21.95,37
8.8,283,21.55,34
8.7,278,20.65,33
6,260,18.85,51
6.2,240,16.85,58
3.5,231,15.75,61
1.1,284,15.05,63
0.9,104,13.95,65
2,98,13.15,67
3.7,102,12.75,67
3.9,91,11.95,68
3.4,71,11.45,70
2.1,66,10.85,71
2.2,111,10.85,73
3.8,69,10.55,74
1.6,72,11.75,74
2.9,5,14.65,70
2.4,351,16.95,63
3.6,282,17.85,62
5.8,281,19.05,58
7,287,19.35,51
7,280,20.65,42
7,283,21.95,35
7.8,281,22.15,31
7.5,290,22.95,28
7.2,277,22.85,26
6.4,289,22.75,27
8.7,287,21.55,30
6.2,262,19.05,41
3.7,277,17.45,44
1.1,215,15.75,51
0.7,222,14.55,55
1,102,13.65,59
2.3,117,13.05,63
2.7,124,13.25,63
5.1,101,11.05,65
4.7,95,12.05,63
6.9,91,10.95,63
6.2,80,10.65,64
1.1,151,11.85,64
2.7,49,14.55,53
3.2,335,16.45,48
5.1,284,17.95,47
5.3,282,18.65,46
6.5,290,19.95,43
6.5,285,21.25,36
7.1,283,22.05,32
7,302,23.15,28
7.2,266,23.75,25
7.6,286,24.05,20
9.9,242,23.75,32
9.8,255,21.55,41
8.4,245,18.55,51
4.3,266,16.95,57
1.4,263,15.75,61
2.3,254,14.95,62
1.9,217,13.85,65
1,134,12.95,67
2.7,113,13.35,66
5,104,12.05,68
4.1,98,11.65,68
4.4,93,9.95,68
4.8,91,10.45,69
4.9,74,11.05,69
2.6,74,13.95,68
1.9,252,17.85,60
3.7,299,17.05,54
4.6,292,18.25,50
5.6,285,19.65,45
6.3,285,20.35,42
7,286,21.15,39
7.5,287,22.05,34
8.2,283,22.65,29
6.9,294,22.95,27
7.5,280,22.25,28
8,249,20.35,42
5.6,269,18.05,48
4.4,255,16.15,53
3.2,286,14.45,59
1.5,202,12.95,64
2.5,98,11.65,65
3.7,92,11.05,67
4.9,95,11.65,68
4.9,84,11.35,67
4,101,10.75,67
5.4,100,10.95,68
6.6,83,10.65,69
5.6,90,10.25,69
3.2,76,14.15,67
1.5,275,18.15,55
5.2,289,17.95,47
6.5,291,17.95,50
6.4,285,19.35,46
6.6,293,20.35,40
7.3,291,21.15,36
5.9,293,21.85,32
7.4,284,22.45,28
8.3,275,22.95,26
9.7,277,22.45,29
8.8,252,20.55,39
5.4,262,18.45,45
4.9,275,16.55,52
3.7,288,14.45,59
0.7,225,13.45,62
0.9,181,12.45,65
1.5,177,12.45,66
1.1,51,11.25,67
1.6,115,11.45,68
2.5,97,10.25,68
1.3,130,11.55,69
2.8,93,11.55,68
5.6,94,10.55,71
4.2,92,12.85,68
1.9,45,16.65,63
4.3,290,16.95,56
4.9,285,17.85,51
6.8,291,19.15,43
7,291,20.55,35
6.9,274,21.85,28
7,278,22.75,23
6,278,22.85,20
7.6,283,23.05,19
8,276,22.85,21
9.3,248,20.35,33
7.5,242,17.95,41
3.6,302,16.15,47
2.1,306,14.05,56
1.5,303,13.15,60
1.6,125,12.75,62
1.8,135,12.35,61
2.7,167,13.25,61
4.4,93,10.65,63
5.1,90,10.65,63
4.3,97,10.25,64
7.9,91,8.85,64
2.6,88,11.55,65
3.3,70,13.55,58
3.8,32,16.05,49
5,276,17.65,45
4.7,287,18.35,44
6,282,19.65,36
7,282,20.85,32
7.8,286,21.55,26
6.1,284,22.65,21
6.6,293,22.95,21
6.9,285,23.35,22
7.9,261,23.05,21
8.2,246,20.75,24
5.8,246,18.35,31
3,284,16.65,36
1.8,322,15.15,40
1.3,92,14.05,43
2.3,156,14.85,41
1.7,164,14.35,43
4.5,96,12.95,42
7.2,89,10.55,46
7.3,81,11.15,47
4.3,94,13.15,44
4,96,11.55,47
5.5,82,12.25,46
4.8,66,16.35,37
4.6,114,19.05,31
5.2,277,18.95,33
6.5,288,20.55,30
7.2,275,21.95,27
6.3,265,22.65,26
6.2,279,23.85,24
7.5,274,25.15,21
6.2,270,25.05,20
8.6,280,25.65,19
10.1,251,23.35,27
7.3,231,21.75,25
5.7,233,19.25,24
4.3,277,17.55,32
1.8,328,16.15,27
1.5,139,15.35,30
0.6,302,14.65,33
1.9,150,14.05,43
3.8,90,13.45,37
7.4,84,11.55,41
8.4,88,12.05,40
7.4,90,14.05,35
8.2,92,12.65,36
9.3,77,11.75,39
7.7,68,15.25,33
7.7,71,18.75,28
1.5,13,21.35,24
5.1,285,21.75,23
5.4,279,22.35,23
7.4,288,23.85,21
7.6,287,24.25,20
7.5,286,24.95,18
6.4,282,25.45,17
8.9,282,25.75,15
6.1,286,25.15,17
9.2,239,22.35,27
5.8,261,20.25,22
3.4,304,18.55,24
1,22,16.15,32
3.2,92,15.55,33
4.6,103,14.85,34
3.6,107,16.05,31
5.3,97,12.25,36
8,85,11.65,37
6.1,96,11.15,36
6.7,86,12.35,37
6.1,100,11.15,42
6.6,69,12.05,40
7.3,56,16.45,32
3.8,24,19.45,26
3.3,341,21.25,23
4.2,277,22.15,20
5.5,290,22.95,19
5.9,272,23.25,18
6.5,280,24.25,16
7.9,283,24.65,14
7.1,279,25.45,13
7.3,296,25.25,12
8,294,25.15,13
8.3,242,21.95,16
5.3,232,19.65,19
4,218,18.05,22
1.1,193,17.25,25
2.5,80,15.95,26
4.4,98,14.25,25
5.1,100,14.25,27
6.7,92,13.05,30
6.3,91,12.75,30
4.4,95,13.95,29
7.7,86,10.95,36
3.4,66,11.55,36
8.4,82,13.55,31
8.9,83,16.95,26
6.7,69,19.35,22
3.5,305,21.35,20
5.8,287,22.15,22
7.1,290,22.75,20
7.1,275,23.25,17
6,279,24.05,14
6.9,290,24.15,14
8.4,289,24.65,12
7.4,298,24.35,12
9.4,287,23.05,16
8.2,292,21.25,21
5.8,243,19.05,25
3.9,265,17.55,28
3.5,254,16.25,31
2.9,213,15.05,34
4.2,165,13.85,37
3,145,15.35,35
5,97,12.65,38
2.1,85,13.65,38
3.2,90,11.35,42
6.9,92,10.15,47
6.8,93,9.45,46
6.4,93,9.85,44
5.8,87,13.95,37
3.8,43,17.45,31
2.5,293,20.05,28
6.1,286,20.85,28
7.2,272,20.25,30
8.1,276,21.55,28
8.4,287,22.65,25
8.3,278,21.95,24
7.2,286,22.85,22
8.2,278,22.35,23
6.9,291,22.25,24
7.3,282,20.55,24
4.1,219,18.05,21
3.2,213,17.35,22
1.3,245,16.05,23
1.4,187,15.25,22
0.7,161,15.65,23
4.1,96,13.45,24
4.9,107,12.75,28
4.4,94,11.35,34
5.7,86,11.65,35
7,97,10.45,40
7.3,90,9.95,44
3.4,79,10.65,45
6.1,67,13.65,33
3.7,36,17.15,32
3.2,282,18.95,29
5.2,275,19.05,31
6.2,280,20.05,29
6.3,291,21.15,25
6.9,282,21.95,20
6.6,278,22.45,16
6.3,291,22.95,11
6.9,288,23.35,9
6.8,289,23.05,10
9.1,250,21.05,19
5.6,259,18.85,25
3,248,17.15,31
1.8,206,15.75,27
3.2,171,15.65,26
2.1,162,15.05,28
3.2,177,14.75,29
5.8,93,11.85,33
5.2,94,10.75,35
0.6,48,10.55,36
4,98,9.65,42
5.1,94,9.65,40
7.3,86,10.75,36
5.9,76,13.75,35
5.6,58,18.05,26
2.6,290,20.75,22
6.2,286,20.15,23
7,284,20.55,24
6.8,280,21.95,21
6.7,290,22.35,19
7.1,276,23.55,16
6.3,293,24.05,15
7.1,291,24.45,13
8.2,252,24.45,17
8.8,257,22.05,20
5,274,19.35,26
3.2,282,17.45,30
1.1,227,16.15,33
2,223,15.45,36
1.7,237,14.15,43
2.3,184,14.05,45
2,147,14.35,48
4.9,97,11.85,48
5.1,103,12.75,41
4.9,98,13.35,40
3,64,13.45,39
2.8,75,12.55,39
4.7,71,15.85,35
1.8,23,19.45,29
4.5,288,18.25,33
5.8,287,19.65,32
6.2,284,20.05,32
6.7,290,21.05,29
7.1,285,21.95,26
7.6,287,23.25,23
6.7,282,23.85,19
7.1,285,24.35,18
8.3,258,24.05,22
8.6,246,22.25,25
7.2,234,19.55,32
2.3,302,17.65,39
0.7,107,16.45,40
0.7,76,16.15,40
1.2,105,15.35,40
2.7,91,15.05,40
3.7,96,12.95,42
5.3,92,11.45,39
2.4,90,10.95,40
1.6,283,10.25,42
4.1,89,10.95,44
6.4,83,11.05,44
6.1,78,15.35,35
5.7,53,18.85,29
4.4,291,18.95,31
5.3,281,20.25,29
5.8,286,21.55,25
6.4,289,22.55,25
6.7,291,23.55,20
6.9,289,24.25,17
6.5,288,24.65,15
7.8,279,25.25,14
11.9,256,24.65,19
8.2,247,22.65,21
6.3,291,19.85,24
3.8,283,17.95,27
0.6,351,16.95,29
2.9,107,15.75,30
2.3,125,16.05,30
4.9,97,12.75,34
6.4,86,12.55,35
7.8,83,11.95,37
8.4,87,12.55,37
6.7,95,11.55,39
8.4,85,10.95,40
7.2,86,11.65,37
8.4,72,15.65,30
6.5,66,19.25,25
1.8,340,22.25,20
4.9,276,23.05,17
5.9,289,23.35,17
5.6,301,24.25,15
7,285,24.75,15
7.2,280,26.05,13
8,280,25.85,13
8.7,269,26.05,13
9.8,250,24.35,17
8.1,229,23.05,18
7.9,214,20.25,24
3.8,321,18.45,30
2.6,298,17.35,33
3.5,136,16.25,33
1.7,91,14.05,36
5,96,13.55,37
8,87,13.65,35
5.9,106,11.85,36
5.9,92,11.35,37
7.3,97,11.05,39
7.8,94,10.55,39
8.8,84,11.85,37
7.1,74,16.25,29
7,78,19.65,24
1.4,85,22.15,19
6.6,280,22.45,19
7.9,283,23.05,17
7.6,270,24.55,15
7.5,256,25.75,13
7.7,262,27.15,11
8.9,239,26.45,11
11.5,261,24.75,15
10.3,254,23.65,15
7.9,244,22.15,17
4.5,236,19.65,22
3,274,17.65,27
1.8,317,16.55,31
2.4,86,15.55,29
4.6,91,14.45,31
5.7,94,13.15,33
5.9,102,11.75,35
8,83,10.45,36
7.8,83,10.25,36
8.4,81,10.45,35
7.3,83,10.55,35
8.5,68,12.75,30
11.1,78,15.65,26
9.6,79,18.95,21
3.4,65,21.95,17
6,284,22.95,16
7.1,284,23.05,18
6.9,280,24.15,16
6.5,277,25.35,13
6.7,267,25.95,11
7.5,253,27.65,8
9.9,257,27.45,11
10.3,237,24.95,16
8.9,254,22.55,11
4.5,283,19.55,17
3.5,312,17.25,18
1.5,71,15.65,25
3.1,95,15.25,27
3.5,92,13.75,26
8.6,84,13.25,25
6.7,92,13.55,26
8.6,82,12.45,27
8.6,85,11.45,29
8.1,83,11.85,28
8.4,83,11.65,28
8.4,81,11.15,29
9,71,15.95,24
8.5,71,18.55,20
2,13,22.15,18
6.2,287,21.95,20
6.7,283,22.25,17
6.8,277,23.15,14
6.5,272,23.95,14
7.3,284,24.55,14
7.7,297,24.85,12
7.6,287,25.55,12
6.5,291,24.35,15
9.1,247,22.35,11
7.8,238,19.45,14
3.4,232,17.25,19
2.4,187,15.65,20
2.8,158,16.95,23
3.2,130,16.95,22
7.2,94,13.95,25
7.1,87,14.65,24
6.6,85,13.25,29
2.8,84,10.95,32
7.1,77,10.55,30
7.2,77,10.75,28
7.9,92,10.55,28
8.6,76,14.05,24
6.6,62,18.55,19
2,274,21.65,21
5.6,272,22.05,18
5.8,291,22.55,21
4.1,301,23.15,19
6.4,292,24.05,18
6.5,273,24.95,16
7.2,272,24.95,16
8,280,24.95,15
6.7,283,24.75,16
9.6,265,21.55,21
4.5,253,19.05,19
2.2,260,17.65,22
2.9,191,16.05,23
3.4,176,16.15,27
2.8,198,15.55,27
5.2,107,13.45,30
4.4,100,12.75,32
2.7,94,10.95,38
6.3,80,9.75,44
6.3,84,10.35,39
7.9,88,10.55,42
8.1,87,9.65,41
8.4,80,14.25,33
9.3,72,17.85,28
5.4,74,20.55,25
3.3,283,23.15,20
6.2,273,23.35,20
6.2,270,23.85,18
7,290,24.35,19
7.8,289,24.45,17
6.5,276,24.45,18
7.1,281,24.25,19
7.8,285,23.55,21
8.1,283,21.25,21
5.2,260,18.85,27
4.5,231,16.85,24
3.1,207,15.15,28
3.5,188,14.35,30
4.1,168,14.35,29
5.4,96,14.95,26
8.2,85,12.55,36
9.8,84,12.45,39
2.3,19,12.95,35
4.2,82,10.25,40
7.1,104,9.75,41
7.3,93,9.95,41
5.9,85,13.35,35
6.7,65,17.65,28
1.5,341,20.55,25
4.6,293,22.25,23
6.2,286,22.35,23
7,271,22.85,22
8.1,281,23.55,22
6.4,278,24.05,19
7.3,277,24.55,16
6.2,285,24.15,17
6.9,290,23.55,21
6,286,21.85,26
5.9,229,19.15,32
5.9,244,17.15,38
2.9,242,15.15,42
2.6,185,14.15,46
3,162,14.15,47
4.1,102,12.55,48
5.2,97,12.65,48
5.8,82,12.15,50
1.5,8,11.25,52
1.3,261,11.95,50
2.6,68,10.55,54
4.9,72,11.05,48
8,65,14.05,40
6.9,65,17.75,31
2.7,283,20.85,27
5,289,21.25,30
7.4,281,21.05,30
7.4,286,21.85,28
7.4,268,22.45,26
7.6,280,22.95,25
6.4,293,23.05,23
7.2,293,22.65,24
7.6,274,22.25,25
6.3,285,20.05,30
6.4,257,17.55,35
4.3,243,15.65,39
1.7,188,14.15,42
2.4,169,14.05,45
3.4,163,13.65,48
4.3,91,11.65,48
5.5,94,11.35,48
6,111,10.55,51
5.9,95,9.55,52
3.3,85,8.65,56
4.4,85,8.05,58
6.4,81,9.45,55
7.9,70,13.55,44
5.7,57,16.85,36
2.9,26,19.65,26
4.8,280,20.35,30
6.2,279,20.95,29
7.1,276,21.95,27
6.4,277,22.75,23
7.3,281,23.25,19
6.8,293,23.25,18
6.6,281,23.55,16
7.2,283,22.75,20
9,287,20.95,22
5.9,237,18.35,22
3.2,225,16.45,20
2.5,286,15.35,24
2.3,80,14.15,27
2.1,90,14.45,25
6,95,11.95,31
8.1,97,12.95,32
8.1,79,13.25,33
7.2,83,10.55,41
7.2,76,9.65,41
7.7,65,10.85,38
5.9,77,10.95,38
9.7,87,14.55,31
9,83,17.35,26
2.9,11,19.45,24
2.3,252,21.25,22
4.9,268,22.75,19
6.7,284,23.65,18
6.1,288,24.15,14
5.8,266,24.85,11
6.6,285,24.55,11
6.6,293,25.05,9
5.2,273,24.85,7
9.3,257,23.25,17
5.4,272,19.55,25
3.9,295,17.55,27
1,37,15.95,29
3,101,14.75,29
4.4,96,14.45,29
6.1,92,12.45,32
7.4,91,12.15,32
5.4,88,11.35,32
6.2,87,10.35,37
6.4,102,10.05,38
6.6,84,10.25,37
7.7,90,12.05,26
5.6,77,12.75,28
4.3,44,17.45,19
2.5,10,20.15,16
4.6,283,21.45,16
5.5,285,22.35,16
5.4,277,23.45,14
7.7,288,24.85,12
6.1,277,25.55,10
6.3,270,25.15,9
7.7,286,25.35,8
7.6,283,25.25,9
8.4,248,21.85,25
5.6,263,19.75,27
2.7,277,17.55,34
1.7,331,15.65,38
3.3,110,14.95,38
2,140,16.35,32
5.1,101,12.15,37
6.3,96,11.65,36
4.4,100,10.65,40
4.6,95,10.25,42
4.5,85,10.25,41
7.4,100,10.25,39
6.2,84,10.25,39
8.8,76,14.55,28
3.8,47,18.15,23
2.4,280,20.45,20
5.2,287,21.35,20
6.1,290,22.05,15
7.1,284,23.15,12
6.8,297,23.95,10
6.3,285,24.45,8
7.2,288,24.95,8
6.4,282,25.35,6
7.8,279,24.85,11
9.4,245,21.65,18
6.1,245,18.95,23
2.4,242,17.55,25
1.9,299,16.55,25
3.1,110,15.25,26
3.5,111,14.55,30
6.7,89,12.35,35
9.1,85,12.75,40
4.2,64,12.25,40
5.5,80,11.15,38
5.5,89,11.15,37
4.9,92,11.05,35
8.5,89,8.65,42
9.8,78,13.65,32
8.1,75,18.05,20
2.9,42,20.85,18
6.2,292,21.55,18
7.1,290,22.45,20
7.2,289,23.45,17
7.1,286,24.35,15
8,279,25.25,13
7,288,25.35,12
6.8,293,25.65,11
10.1,245,24.25,18
6.9,238,22.25,21
4.4,238,19.95,25
3,306,17.35,32
0.7,174,16.05,35
1.4,130,15.75,36
3.8,97,14.55,37
5.9,91,11.75,37
5.1,95,12.65,36
5.8,87,11.05,41
5.6,83,10.55,43
5.1,91,11.35,41
6.1,81,11.35,40
7.5,75,10.45,38
6,67,12.95,32
9.1,66,18.85,22
3.1,336,20.55,23
5.3,292,21.45,22
6.1,283,22.95,19
7.1,282,24.65,16
6.3,271,25.75,14
7.1,247,26.55,12
6.6,265,27.15,11
10.8,280,27.45,13
7.9,248,25.35,16
7,226,23.65,18
4.7,215,20.85,26
3.5,299,18.25,31
1.7,162,15.85,38
1.2,102,16.05,34
2.4,97,15.75,34
5.1,92,13.05,36
6.4,90,13.25,36
8.6,84,11.45,36
8.2,87,11.75,37
6.6,78,11.05,39
1.9,86,10.65,39
2.3,112,11.15,35
4.1,39,13.55,30
3.9,18,16.55,25
3.7,289,19.25,23
4.6,287,20.45,21
5.8,284,21.45,23
6.7,286,22.55,20
6.7,267,23.45,17
7.1,274,23.85,16
6.5,290,24.25,13
6,279,24.45,13
7.9,284,24.65,13
6.5,231,21.15,27
5.4,272,18.75,31
3.1,262,16.75,39
1.6,52,15.15,39
2.4,85,14.05,43
4.9,103,13.65,40
5.1,93,12.45,45
6.6,91,11.65,44
6.7,83,12.45,44
7,81,11.85,47
7.1,93,10.85,48
8.3,70,11.35,45
6.4,77,11.45,44
9.5,75,13.45,37
8.6,71,18.25,28
4.3,323,20.85,25
5.6,287,19.35,30
5.9,287,21.15,30
5.8,276,22.35,27
6.2,277,23.45,23
6.5,296,23.75,21
5.3,295,24.45,17
5.6,277,25.45,15
10.6,277,24.95,17
7.4,220,21.95,20
4.9,248,19.45,23
2.6,296,18.15,24
1.3,321,15.85,35
2.8,123,14.95,35
3.9,111,15.15,32
7.1,85,12.45,33
6.7,95,11.85,34
6.9,95,10.85,36
6,95,11.55,35
3.4,96,10.05,38
5.7,98,10.25,36
4.9,96,9.25,37
4.9,97,12.75,32
2.4,92,16.75,25
2.4,300,19.35,24
5.2,279,20.75,23
5.5,283,21.55,24
7,296,22.45,24
7,292,23.15,24
7.1,282,24.05,22
6.1,275,24.65,19
5.5,272,25.25,18
6.5,288,24.85,17
8.8,249,23.05,19
7.7,209,20.05,23
4,316,18.95,23
1.2,358,16.95,22
3,105,16.25,24
3.5,95,15.45,25
5.7,90,13.25,29
6,92,12.45,32
8.7,88,11.55,36
6.9,87,10.85,37
7,95,11.25,38
8.1,84,10.75,37
5.8,91,10.85,38
6.6,74,14.75,30
4.4,69,18.35,25
5,280,21.25,20
5.2,286,20.35,22
6.3,287,20.95,23
6.4,290,22.35,22
6.9,297,23.85,20
6.1,272,24.95,17
7,290,24.95,18
6.5,255,25.75,16
8,250,25.95,14
7.6,233,23.35,18
5.6,211,20.75,20
2.9,314,19.15,21
2,269,17.05,25
4.4,148,17.15,25
2,180,17.05,25
5.6,102,13.05,31
6.5,94,12.55,33
8.5,91,11.15,34
9,79,11.75,33
8.4,81,12.75,33
8.4,85,11.25,35
8.3,88,10.55,37
9,80,14.35,31
8.2,67,17.95,26
3.7,68,21.15,24
2.1,192,23.15,21
3.1,220,25.25,17
7.6,288,26.35,16
7.7,286,25.85,17
7.5,291,26.85,16
6.5,283,27.15,14
8.5,263,26.95,13
10.7,242,25.35,19
8,243,22.85,23
5.5,282,19.65,30
2.6,314,17.35,38
0.6,346,16.15,41
2.6,92,15.35,41
2.9,94,15.45,43
6,90,13.95,45
6.6,87,12.75,42
6.6,97,13.35,44
5.3,97,11.35,46
7.9,81,10.65,48
7.8,83,10.85,48
8.5,84,11.05,48
7.5,80,15.25,40
7.5,68,18.85,32
2.5,359,21.35,28
5.1,288,21.15,34
6.1,289,21.65,33
7.6,284,22.35,32
7.6,273,23.65,30
8.1,277,23.85,27
7.9,274,23.95,28
8.1,278,23.55,31
7.3,273,22.85,34
8.7,246,20.15,43
7.4,233,17.75,52
4.7,233,16.55,56
3.1,233,14.75,64
2.2,210,13.95,66
1.7,228,13.65,68
1.8,224,13.75,69
2.4,234,13.55,68
2.5,226,13.65,69
1.3,261,12.75,71
2.1,136,11.85,76
4.5,101,10.15,80
4.9,105,10.95,80
4.5,92,13.35,78
2,56,15.95,71
3.9,304,17.85,63
6.8,272,17.65,61
9,270,19.25,58
9.1,288,20.05,54
8.5,291,20.55,47
8.3,290,20.45,45
7.6,288,20.65,43
6.7,298,20.45,43
7.4,294,20.35,43
7.2,288,18.55,50
5.3,280,17.25,55
3.7,253,16.25,60
3,237,15.25,64
3.1,185,14.15,66
3.4,211,13.75,67
3.3,178,12.75,70
3.8,135,13.15,72
5.3,86,12.05,75
5.9,87,12.55,76
3.7,90,11.05,74
5.8,77,11.15,75
5.7,107,11.05,74
7,74,14.15,70
7.2,65,15.95,63
4.1,41,17.95,58
6,287,18.85,52
5.8,289,19.95,45
5.8,267,20.85,37
5.9,283,21.05,34
6.4,296,21.35,32
7.4,276,22.15,26
8,277,22.65,23
8.1,292,22.05,26
8.8,279,19.45,40
6.6,246,16.95,51
5.4,254,15.95,54
2.6,230,15.15,59
2.8,163,14.15,63
2.1,116,14.65,63
4.9,95,11.95,65
5.7,107,11.75,66
4.3,92,11.95,67
3.9,90,11.65,67
6,91,10.15,69
6.5,81,10.05,70
6.2,99,10.05,71
6.7,91,12.15,70
5.5,65,15.35,66
1.6,328,18.35,58
3.9,302,20.05,47
4.3,296,20.95,39
5.2,287,22.05,33
5.4,298,22.35,28
6.9,277,22.75,26
5.5,270,23.45,23
5.4,284,23.55,20
5.5,293,23.45,17
7.8,231,20.65,40
5,261,18.85,48
3.6,312,16.25,56
1.7,320,15.05,61
2.8,98,13.95,64
4.1,99,13.65,65
5,91,12.75,66
6.8,83,12.15,66
7.4,85,12.75,66
5,113,12.85,65
2,36,11.95,65
5.5,77,10.95,67
6.5,86,10.75,67
5.7,81,13.95,62
6.4,62,17.55,34
1.6,290,19.95,31
3.7,277,21.35,35
6,291,22.05,36
5.6,249,23.45,30
6.4,239,24.65,27
7.3,271,25.15,23
8.2,286,25.45,22
8.1,262,25.65,20
8,240,23.65,27
7,230,21.25,33
6.5,284,19.05,36
3.6,297,16.25,52
1.8,299,14.95,58
2.2,147,14.25,60
0.6,140,13.35,58
2.9,86,13.05,62
4.9,87,11.85,63
5.3,100,12.45,63
6.9,91,12.15,62
8.4,83,11.25,61
7.4,88,12.15,60
7.5,80,10.95,63
7.7,76,14.55,53
7.9,61,17.85,42
1.6,91,20.65,28
4.5,274,21.75,28
6.4,281,22.15,31
7.2,263,23.65,26
5.6,254,24.45,24
7.5,263,25.95,20
7.5,259,25.85,19
7.2,258,26.05,17
9.5,261,23.95,21
6.5,240,21.95,22
6,288,19.35,30
3.2,316,16.45,39
1.4,90,15.45,40
2.8,134,15.95,39
1.1,176,16.15,36
5.4,92,13.25,42
8.7,86,12.95,41
8.2,83,12.95,41
7.7,79,13.05,41
7.7,82,13.15,41
7.2,80,12.15,43
8.2,80,12.65,43
10.3,75,15.45,35
9.5,78,18.55,29
5.8,67,21.15,26
3.4,292,23.55,22
5.8,284,23.45,25
6.3,283,23.75,26
7,280,23.85,24
6,285,25.45,18
5.7,286,25.75,15
7.4,280,25.75,14
8.8,260,24.85,11
7.8,239,22.25,12
3.9,282,19.85,14
1.4,360,17.45,16
2.1,105,16.35,20
2.8,97,16.65,19
5.1,91,15.65,20
7.1,88,13.15,22
8.3,88,12.75,25
3.8,94,13.95,21
7.3,88,10.65,25
8.5,79,11.65,23
6.9,98,10.55,26
8.2,78,10.95,26
8.6,69,15.35,21
8.6,65,18.65,18
3.1,357,21.35,16
5.2,288,21.85,18
5.7,286,22.85,17
5.7,303,23.75,13
6.3,297,24.35,9
6.4,301,25.15,8
7.6,281,25.35,9
7.2,281,25.75,7
4.6,254,25.25,6
7.3,252,22.95,10
5.2,285,19.85,19
3,314,17.35,24
1.8,333,15.55,30
1.7,114,14.95,32
3.1,106,14.45,31
4.1,102,14.25,29
7.2,88,11.95,27
7.8,89,10.65,29
7.6,92,10.25,29
8.2,87,11.25,28
9.7,80,10.05,31
10.2,80,11.25,27
10.4,77,15.55,22
10.6,74,18.65,16
7.6,68,21.55,13
2,242,23.85,12
6.9,292,23.15,15
7.8,285,24.15,14
7.8,284,25.15,15
6.5,277,25.65,15
