"viento","direccion","temperatura","humedad"
8.1,70,9.45,74
11,80,10.05,71
10.9,83,9.55,75
10.4,84,11.55,69
8.5,78,15.05,59
4.8,49,19.45,41
4,28,21.45,38
7.3,266,21.75,36
7.9,262,22.75,34
8.3,270,23.55,31
7.6,254,24.15,27
8.7,263,24.35,25
8.4,262,24.05,24
10.4,252,22.85,29
10.6,249,21.25,32
10,253,18.95,36
5.9,255,17.25,23
1.8,347,15.75,19
1.5,56,15.85,16
2.1,106,13.25,20
5.4,85,10.05,29
8.2,86,10.65,30
7.5,73,9.75,32
9.2,81,9.05,36
10,86,9.85,39
11.8,84,9.25,44
10.8,82,9.55,44
9.8,85,11.55,44
6.8,78,13.55,40
1.7,243,18.95,33
5.6,274,19.45,32
5.5,272,20.15,29
7,277,21.15,26
6,274,22.15,25
6.4,267,23.35,22
7.7,263,24.15,19
9,253,23.55,21
9.8,252,22.05,29
9.1,252,21.05,31
7.9,261,18.95,34
4,258,17.05,39
2.5,279,15.15,44
2.1,92,13.85,48
1.7,103,13.05,46
3.4,79,11.95,46
6.6,77,10.25,51
7.5,76,10.15,51
8.9,78,10.15,50
9.6,80,9.55,53
10.3,72,7.55,56
10.2,75,8.95,55
9.5,72,8.35,57
7.9,54,13.55,45
2.2,48,18.65,37
4,271,19.75,33
5.8,263,20.05,33
7.2,277,21.35,30
7.3,272,21.85,28
7.2,266,22.85,26
8.7,277,23.35,23
8.8,265,22.85,26
9.7,266,22.05,32
7.6,240,21.35,35
8.7,257,18.65,42
3.1,278,15.95,51
2.6,297,14.55,57
2.8,130,13.85,59
1.3,158,14.15,52
2,36,12.75,56
3.1,183,13.05,55
3.1,78,11.65,55
3.7,88,9.35,60
3.9,95,9.15,56
6.4,88,9.85,56
8.7,80,7.95,57
9.2,79,9.35,54
6.1,72,13.95,46
1.2,77,18.25,37
4,265,19.65,35
6.3,261,20.15,33
6,247,21.25,30
7.8,271,22.15,29
8.8,275,22.75,27
9.9,263,23.25,26
10.5,265,22.75,24
8.8,277,21.55,33
8.6,245,20.65,34
8,257,18.05,42
3.3,282,15.55,54
2,272,14.45,58
0.7,184,13.45,62
2.2,279,13.85,57
4.1,291,13.65,54
1.9,226,13.05,54
2.6,232,13.15,54
0.9,218,11.95,62
4.6,72,9.95,60
5.5,86,8.25,66
8.9,83,7.25,67
7.7,77,8.35,66
5.4,62,13.25,54
1.3,99,17.05,46
3.1,306,18.95,40
5.7,259,19.45,40
7.2,277,19.75,41
7.7,281,20.25,41
8.4,278,20.55,40
9.1,284,20.95,39
8.5,283,21.15,40
11.3,254,19.85,47
8.8,257,18.15,53
8.9,249,17.05,57
6.3,262,13.95,70
2.7,274,13.45,74
0.3,241,13.45,74
2.3,234,13.75,73
2.1,266,13.35,73
1.8,277,12.95,76
2.6,240,12.65,79
3.8,251,12.15,83
2.8,273,11.65,87
1.9,265,11.35,90
2.3,274,10.95,92
2.9,290,10.95,95
3.2,271,10.95,98
1.6,258,11.15,100
1.8,271,11.45,100
4.7,293,12.35,91
3.8,280,15.25,78
5.9,281,17.05,67
7.7,271,17.65,62
8.5,270,17.85,60
8.4,273,18.55,56
7.2,258,17.75,59
6.9,278,17.75,59
7.2,257,17.55,61
7.3,244,15.05,70
3.9,231,13.95,75
3.1,298,12.85,79
0.8,234,12.35,81
2.3,142,12.25,79
1.4,94,10.65,82
1.9,85,10.65,83
1.6,78,10.45,86
1.2,158,11.25,86
1.7,85,11.15,86
1.5,83,10.95,85
2,122,10.65,86
1.7,25,12.65,81
1.2,60,14.35,75
3.6,267,15.75,67
4.4,251,17.15,57
5.7,259,18.55,46
7,250,19.55,44
7.3,277,19.75,43
8.2,270,20.35,40
10.6,266,20.05,44
9.1,278,18.95,51
9.6,243,17.25,61
7.7,254,16.05,66
6,259,14.25,73
3,267,13.05,78
1,286,11.95,83
1.5,83,11.85,84
3.6,75,11.35,77
5.2,89,9.75,84
8,79,9.15,86
3.5,108,9.75,79
8.7,83,7.95,86
7.6,85,8.85,78
7.5,80,6.85,88
7.9,80,8.35,82
5.6,81,11.85,70
1.5,260,16.85,46
4.3,269,17.85,40
6.7,259,18.45,43
6.5,266,19.15,43
8,288,19.75,41
9.1,296,20.05,39
9.2,284,21.05,36
11.4,280,20.85,34
10.9,245,19.75,48
8.8,256,18.65,52
6.1,254,17.75,55
5.8,260,15.85,62
3.2,271,13.85,69
0.4,335,12.75,75
3.3,142,12.05,75
1.9,96,10.75,76
5.7,77,9.95,79
4.6,112,9.45,77
5.8,78,9.45,72
6.6,76,6.95,78
9.8,78,6.45,82
11.5,82,6.35,80
10.5,79,6.85,76
8.4,76,11.55,67
2.9,93,16.75,48
5.9,273,16.55,51
5.5,282,17.75,48
6,275,19.25,42
7.4,270,20.35,36
8.5,284,21.35,31
9.4,285,21.95,28
9.8,283,22.35,26
9.4,263,21.35,37
10.6,254,19.85,46
8.6,264,17.45,56
6.5,271,15.05,66
1.7,274,13.35,75
1.3,145,12.55,80
3.4,123,12.05,78
2,174,11.95,71
4.3,86,8.95,74
3.7,137,9.75,76
6.3,76,7.35,79
6.7,78,7.85,79
7.5,91,6.35,80
8.5,80,7.55,78
7.6,80,8.75,75
6.6,74,12.05,64
1.1,308,16.25,50
4.4,251,17.15,45
5.9,240,17.75,46
6.9,264,18.45,45
7.3,266,19.45,43
7.6,272,20.65,37
7.7,276,21.15,34
9.7,267,20.85,38
8.9,260,19.65,45
8.1,261,18.75,49
7.8,252,17.25,52
5.3,266,14.55,64
2.6,272,12.75,71
1.4,105,11.65,75
2.7,90,10.25,76
2.5,99,9.75,72
3.8,94,9.35,74
4.1,121,10.05,75
8.1,82,7.35,76
8,67,6.95,78
10.7,77,6.75,80
8.7,82,8.35,76
6,74,6.65,81
5.8,92,11.85,65
1.2,77,16.75,52
6.1,262,17.45,48
6.4,268,17.45,50
7.2,262,18.85,43
8.4,255,19.45,39
7.7,259,20.55,34
9.1,270,21.45,35
10.1,262,20.65,38
9.3,250,19.85,42
9.7,250,18.45,45
7,255,17.15,50
4.6,264,14.75,59
1.9,286,13.25,66
2.4,125,12.45,67
0.9,108,12.65,66
2.7,235,11.75,70
3,232,11.25,73
1,272,10.85,75
2.3,195,9.95,78
4.3,77,8.25,76
6.7,75,5.95,80
6.9,88,6.95,81
8.1,75,6.25,82
7,71,10.45,71
1.5,314,15.15,56
3.9,255,15.95,52
6.4,262,16.95,51
7.3,256,18.35,46
7.5,263,19.55,38
7.4,271,20.25,33
8.6,268,21.05,31
7,295,21.35,27
9.2,268,20.75,34
11.6,248,19.25,42
9.6,254,17.05,45
5.6,271,13.75,59
2.4,277,12.15,67
2,127,11.65,69
2.9,125,11.45,66
2.9,262,10.85,68
1.9,193,10.75,74
3,140,10.25,73
4.4,89,6.45,79
5.2,90,6.15,79
8.2,70,5.55,80
8.9,81,5.95,78
9.7,81,6.05,78
9.2,82,10.15,68
3,57,15.35,52
5.3,294,16.45,49
5.9,278,17.05,47
5.7,275,18.15,41
7.9,271,19.25,37
7.6,264,20.15,32
7.8,271,20.75,29
8,277,21.05,27
9.7,271,21.25,29
9.1,252,19.75,33
8.7,251,17.85,36
5.7,254,15.85,39
3.7,280,13.85,50
0.7,293,13.05,54
2.2,104,11.55,55
1.8,81,10.95,55
4.3,84,9.35,57
7.4,73,8.05,58
7.8,84,8.85,59
8.5,71,6.95,61
8.5,77,7.25,61
9.4,73,6.15,62
9.6,71,6.75,61
8.5,68,11.75,49
2.9,92,16.45,41
2.4,199,18.35,36
6.6,278,19.15,35
5.7,260,20.45,32
6.5,248,21.25,30
7.1,247,22.05,27
9,276,22.45,24
6.5,261,22.45,24
9.2,252,22.25,23
11.2,248,19.95,33
8.8,257,17.65,38
5,250,15.55,41
1.9,295,14.45,41
0.8,181,13.25,45
3.2,90,10.95,44
6.1,86,9.95,49
5.3,76,10.35,50
6.4,88,8.95,52
8.7,76,9.15,47
9,75,7.55,52
8.9,78,8.25,51
10.4,83,7.45,51
10.1,77,7.45,52
9.3,83,11.35,44
2.8,81,17.45,32
3.3,286,19.15,30
4.8,270,20.35,27
5.8,268,20.95,26
5.6,281,21.75,24
6,268,22.35,24
8,264,23.15,23
8.5,260,23.45,22
9.2,254,22.55,25
10.2,246,20.95,27
9.2,255,19.05,29
5.7,271,16.45,37
3.8,298,14.65,40
1.6,105,13.55,42
4.9,121,12.65,42
7.1,83,10.15,46
8.3,83,11.05,45
9.2,77,8.95,46
9.8,84,7.75,46
9.3,84,8.55,46
11.4,85,7.85,46
10.2,72,6.45,49
11.4,80,6.25,49
8.6,72,12.25,37
4.4,71,17.85,30
1.6,200,20.35,23
5.7,252,21.15,24
4.5,264,21.45,24
6.7,275,22.35,22
7.8,262,22.95,21
8.2,278,23.15,20
8.5,277,23.05,19
9.5,273,22.95,23
9.9,250,21.05,28
9.1,255,19.45,30
7,245,17.25,29
2.2,233,15.75,30
2.8,77,14.55,33
4,81,10.35,39
2.3,107,9.85,40
7.2,81,9.95,39
7.1,71,8.85,40
9.1,75,8.45,40
9.3,87,8.05,42
10.6,80,9.05,42
10.7,72,6.85,44
11.1,71,6.75,45
9,80,12.85,37
6.1,61,18.45,27
4.8,281,20.05,26
5.6,254,20.75,25
6.9,279,21.65,23
7.9,291,22.55,18
7.7,296,22.75,17
10.5,293,23.05,16
10,282,22.85,15
9.9,258,22.65,18
10.1,251,20.05,28
8.4,248,18.05,34
6.7,250,15.75,39
2.6,271,14.05,43
2.4,63,12.65,45
1,50,12.25,49
3.4,82,11.45,46
6.9,80,7.95,52
7.1,87,7.95,52
7.2,88,8.25,49
7,77,7.25,55
7.4,79,6.55,57
7.7,73,5.55,58
9.5,78,7.75,52
6.6,73,12.05,44
2.7,85,16.05,37
2.1,209,18.15,33
5,259,19.35,31
7.4,265,20.05,31
8.4,278,20.25,31
8.2,287,20.65,28
9.4,292,21.05,27
9.4,278,21.15,22
9.6,289,21.15,22
10.5,283,20.95,28
8.4,249,17.15,42
4.6,270,14.85,50
1.9,273,13.75,51
2.6,160,13.25,52
1.3,156,13.25,48
6,77,9.55,50
4.5,79,8.85,49
6.5,86,8.15,56
7.7,86,7.85,56
8.2,88,8.35,51
8.6,82,8.65,52
9.9,73,6.45,51
8.4,80,5.85,52
7.4,70,10.95,43
1.6,319,15.95,38
3.5,258,17.15,35
5.4,273,17.95,34
6.5,267,19.35,24
7.8,277,19.95,22
8.1,279,20.45,22
8.8,284,20.75,19
8.3,268,21.05,16
8.8,250,20.55,24
9,256,19.65,28
7.7,253,17.55,36
4.2,272,15.45,43
1.7,274,14.15,48
1.4,137,13.45,49
1.7,266,13.85,48
3,181,12.85,44
3.1,160,12.15,44
5.8,82,9.35,51
5.7,86,10.05,48
3.6,92,9.75,50
7,75,7.25,53
8.5,77,6.75,53
7.3,77,6.75,51
8.1,76,10.85,43
3.3,61,16.85,29
3.1,223,19.75,22
7.3,264,18.95,26
6.1,247,20.05,24
7.5,273,20.85,24
8.4,283,21.45,22
9.9,268,22.15,19
8.1,265,22.25,19
9.8,266,21.35,27
9.6,256,20.65,27
8.5,254,19.05,28
7,253,16.45,38
2.9,271,14.15,48
1,105,13.25,50
2.7,125,12.15,48
3.1,105,9.75,50
4,85,9.85,51
6.9,85,9.05,50
6.5,81,9.35,45
10.4,85,9.05,45
7.5,81,7.45,48
9.6,82,7.15,49
9.5,84,8.85,45
8.9,79,11.85,40
3.8,62,17.05,34
3.6,228,19.45,28
5.2,272,18.25,34
6.7,258,19.95,28
7.5,256,20.85,26
8.1,255,21.65,24
9,273,21.95,23
9.4,250,22.55,23
9.9,264,21.35,28
8.7,267,20.35,29
7.4,243,19.35,27
5.1,246,17.45,31
2.7,291,15.75,35
2.5,92,14.05,40
3.8,91,11.05,40
7.5,83,10.45,42
8.5,80,11.05,39
6.9,76,9.55,41
7.7,73,8.35,41
8.1,89,8.05,44
8.8,81,9.05,44
10,78,7.35,47
10.7,85,8.55,45
9.5,71,10.95,41
3.5,68,17.25,31
3.4,273,19.65,25
6,261,19.75,26
6.4,274,19.95,26
6.9,260,21.55,23
7.6,262,22.45,22
8.1,269,22.65,21
8,263,22.75,22
11.3,262,22.55,21
9.9,248,20.75,25
9.1,251,19.55,27
7.1,254,17.55,35
4.5,287,15.35,43
1.3,337,14.85,45
3.5,111,12.55,46
1.8,112,11.65,45
7.9,82,10.75,46
7.7,74,9.45,46
8.4,78,10.05,48
9.3,83,8.45,48
9.5,79,8.25,46
10.7,80,7.45,47
10.6,78,7.85,47
8.7,82,11.75,39
4.1,81,17.55,29
1.9,155,20.55,22
4.4,224,20.95,22
5.6,268,21.65,21
6.6,255,22.15,20
7.5,264,22.95,19
5.8,240,23.35,18
6.8,240,23.45,18
7.1,232,22.85,18
11.4,254,21.35,25
10.8,257,19.25,27
5.7,269,16.85,31
3.3,313,15.15,33
2,87,14.15,35
3.5,111,13.05,36
7.1,90,10.75,35
9.2,80,9.95,39
8.8,71,9.25,41
8.9,83,9.25,43
9.6,77,8.95,41
10.7,84,7.75,41
11.1,81,7.15,40
11,81,7.75,39
9.3,82,11.45,32
4.8,80,18.15,26
2.1,240,20.65,21
5.4,266,21.45,21
6.2,249,22.25,20
6.9,264,22.75,19
8.3,260,23.05,18
9.8,245,23.65,17
9.7,255,22.75,16
9.8,255,21.65,20
10,262,20.85,21
9.8,251,18.35,27
6.1,257,15.95,33
1.6,271,14.65,35
3.3,90,12.85,39
6.8,72,10.05,38
9.3,76,10.95,39
8.1,76,8.85,40
7.1,93,8.45,39
9.4,79,9.05,37
10,83,7.45,41
10.7,90,8.05,38
13,81,7.05,38
12.2,85,7.85,38
11.3,76,10.85,32
7,71,18.35,21
2.2,39,21.25,16
2.7,267,22.75,14
7.1,265,22.35,17
6.1,274,23.15,16
7.3,270,23.95,15
7,270,24.65,12
8,270,24.55,12
10.1,254,23.95,14
10.6,258,21.45,19
9.8,251,18.45,24
4.2,270,15.55,34
1.9,273,13.75,38
2.6,66,12.65,41
8.2,85,10.25,40
6.1,69,9.15,39
8.9,78,9.45,37
7.8,88,9.75,35
10.1,85,8.35,37
10.9,78,6.45,39
12.7,88,5.75,41
12.4,81,7.15,40
11.5,75,6.65,39
10.6,80,10.25,33
7.4,68,17.55,25
3,263,20.85,21
4.4,274,20.85,22
5.4,257,21.35,20
5.5,283,22.15,18
8,262,22.45,17
9,266,23.35,15
8.8,280,23.35,13
9.9,250,22.55,18
9.1,254,20.75,22
8.3,251,19.15,26
4.3,269,15.75,34
1.8,275,14.15,38
3.8,69,11.85,38
3,90,10.35,41
7.6,81,9.15,37
8.1,79,10.25,39
9.2,71,7.65,42
9,88,7.35,40
11.3,81,7.85,35
11.4,80,7.65,35
11.8,76,6.85,38
11.9,78,5.95,38
10.4,74,9.65,32
5.8,67,17.35,24
1.9,9,20.25,21
4.7,251,20.45,25
6.7,272,21.25,22
6.2,277,22.05,20
8,266,22.95,20
8.5,275,22.95,19
9.2,293,23.05,19
11.4,255,23.55,19
9.5,250,20.75,23
8.3,259,18.65,30
5.1,267,15.85,38
0.5,136,14.65,40
2.8,155,13.15,42
4.7,76,11.95,42
5.2,92,9.75,46
7.3,83,8.75,45
6.1,86,8.45,48
9.5,80,7.15,45
7.6,84,7.75,50
9.4,84,7.05,48
8.5,81,6.95,51
11.3,80,6.25,54
9.2,74,9.75,45
5.1,73,16.85,34
2,164,20.15,28
2.7,291,21.05,27
6.5,291,22.05,26
7.4,283,22.65,23
8.1,281,23.25,22
8.4,274,23.45,20
10.4,257,22.95,22
8.6,260,21.85,27
8,256,20.55,30
6.4,262,18.85,33
5.5,252,16.05,43
2,269,14.35,47
3.9,165,13.85,47
1.8,110,13.45,39
5.1,81,8.45,48
8.6,82,8.65,51
8.1,72,8.85,49
9.5,73,6.45,55
9,90,7.25,51
10.6,76,6.45,51
11.1,75,5.35,55
11.4,82,5.45,55
10.2,86,8.85,45
5.8,79,16.35,33
2,33,19.95,26
4.8,272,20.35,27
5.9,247,21.05,26
6.5,264,21.35,25
6.4,280,22.25,22
8.1,279,22.75,22
8.5,274,22.45,22
8.7,277,22.85,18
9.3,254,20.85,31
8,250,18.25,41
4.4,264,15.65,50
2.8,262,14.05,55
0.9,107,13.15,54
0.7,41,12.15,55
4.9,79,9.25,56
7.3,83,9.05,63
8.9,76,7.45,64
9,76,6.45,64
9.8,77,7.05,59
9.4,87,7.45,60
12.6,80,6.75,59
13,79,6.75,63
10.9,75,9.65,51
7.5,73,16.95,39
1.7,96,20.15,30
7,276,20.25,29
7.8,279,20.65,27
8.7,288,21.15,28
8,295,21.75,26
8.3,294,21.65,24
8.7,288,21.65,25
9.3,268,21.15,33
8.8,255,19.85,39
6.5,251,16.75,49
3.1,242,14.85,55
1.2,256,14.15,52
1.8,22,13.55,42
3.9,143,12.65,42
4.9,80,8.95,55
4.1,94,8.65,55
7.7,84,7.75,58
7.1,76,5.65,61
9,74,5.25,62
10.2,80,6.35,56
10.5,82,7.35,52
11.2,83,5.05,55
9.8,78,8.25,44
6.2,79,15.15,36
2.6,265,18.45,26
4.4,241,19.15,26
5.8,260,20.15,27
6.6,273,20.85,25
8.4,277,21.45,24
6.7,289,21.55,21
8.1,272,21.45,17
8.9,263,21.15,23
11.6,243,19.55,33
8,259,17.05,39
5,250,14.55,43
2.2,302,13.25,44
3.1,76,12.65,45
3.5,95,9.15,51
8.9,78,9.05,49
7.7,82,9.45,50
9.9,77,6.95,50
10.7,84,7.95,48
10.1,79,7.45,48
11.1,87,6.45,50
11.7,82,7.15,48
10.2,76,7.35,50
10.8,80,9.05,43
5.5,75,15.45,33
2.9,70,19.05,25
5.6,275,20.75,22
6.3,267,20.35,25
5.9,241,21.45,21
6.3,267,22.35,19
5.4,260,22.85,16
4.5,259,22.75,15
6.7,288,22.85,15
11.5,245,21.55,23
9.1,258,18.65,28
5.3,269,16.05,32
2.2,317,14.35,34
2.9,118,13.75,36
6,78,9.75,41
10.3,82,9.45,39
7.6,70,8.95,39
9,76,7.85,39
10.6,83,6.55,41
8.2,90,7.25,41
11.2,77,5.25,43
12,75,6.15,41
10.9,81,6.35,42
8.3,84,10.95,34
6.4,72,17.65,25
4.1,282,19.75,23
6.5,265,20.15,22
5.6,261,20.95,21
7.3,258,22.25,19
7.1,262,23.15,17
7.8,263,23.95,14
8.5,282,23.95,12
9.7,247,23.05,15
10.2,256,21.15,24
8.8,259,18.05,35
3.3,276,15.95,40
1.4,272,14.15,47
3.4,113,12.05,46
6,84,9.65,49
7.5,75,9.55,45
8.5,85,9.95,44
9,83,7.75,44
9.5,73,6.75,44
9.5,75,6.75,42
11.5,79,6.45,47
10.9,75,5.45,46
12,73,5.65,45
9.7,71,9.35,36
3.8,71,17.55,28
3.3,279,19.05,24
4.9,271,20.05,23
6,268,20.85,23
7.2,277,21.85,20
6.9,284,22.65,18
7.5,265,23.05,15
8.9,283,23.35,12
8.6,266,22.65,18
8.6,249,20.35,29
7.8,248,18.35,36
3.6,272,15.25,45
1.9,300,14.15,48
1.1,99,13.05,50
2.2,98,9.95,49
5.7,81,8.75,51
8.4,84,9.15,51
8.6,70,7.75,50
9.4,78,7.75,52
11.4,75,6.45,53
11.4,81,6.65,51
9,76,7.35,47
9.8,69,5.05,51
9.7,77,9.85,38
5.5,74,17.15,26
3.4,246,20.65,19
6.6,262,20.55,21
4.5,247,21.75,20
7.7,273,22.35,19
7.1,268,23.25,16
8,266,23.95,15
7.6,260,23.65,16
10,249,23.25,17
10.1,251,21.05,27
7.8,254,18.65,30
3.9,283,16.05,36
1,277,15.05,38
2.9,112,12.45,39
3.1,92,11.55,40
7.9,84,9.75,35
9.4,72,9.05,37
9.9,76,8.05,38
11,85,8.65,35
11.5,88,6.75,41
10,91,7.95,37
12.2,82,8.35,35
12.6,82,8.45,34
10.7,80,11.95,29
6.4,71,18.15,26
3.2,254,21.55,18
5.7,261,20.35,23
5.1,255,21.65,20
6.1,258,23.05,19
7.1,277,23.75,18
6.9,255,24.25,16
7.5,265,24.45,14
7.8,246,23.85,17
8.4,253,22.05,21
6.9,256,19.65,30
2.6,283,17.45,35
1.4,75,15.85,36
4,121,14.75,36
3.2,97,11.05,43
3.4,123,10.75,35
5.7,84,9.85,47
8.9,88,7.75,39
8.9,75,7.75,36
11.2,83,7.05,37
11.8,84,7.35,40
11.9,81,7.95,35
11.8,73,6.45,32
10.3,75,9.55,31
4.9,77,17.35,23
5,274,18.55,26
5.5,249,19.55,23
6.3,262,20.35,22
5.5,266,21.15,21
7.4,277,22.05,19
8.3,261,22.65,19
8.8,280,22.35,17
7.3,243,22.35,24
8.8,251,20.85,29
7.6,260,17.75,37
3.5,277,15.25,45
2.6,288,13.95,48
1.5,125,12.95,50
3.1,111,11.75,51
1.7,108,10.35,53
6.5,85,8.45,56
8,82,8.45,55
7.3,81,7.85,57
9.5,81,7.25,55
12.1,84,5.65,59
10.9,79,7.55,55
11.3,73,7.35,53
10.6,77,10.65,45
5,81,16.65,36
2.6,262,19.75,29
6.1,265,19.05,30
6.2,271,19.95,29
6.5,279,20.75,27
6.6,269,22.25,25
7.6,273,22.45,23
6.4,265,23.05,20
8.8,261,23.15,20
10.8,257,21.25,25
8.7,269,18.25,27
5.1,286,15.95,28
1.6,6,15.15,25
2.5,101,13.35,28
8.4,83,10.55,33
9.3,76,9.35,36
10,84,8.05,38
9.4,85,8.95,39
8.1,73,9.65,39
10.1,79,6.75,43
10,77,7.45,41
9.4,82,7.15,41
7.6,90,6.15,43
7.4,75,9.05,35
0.8,74,16.75,29
4.2,247,17.85,26
5.7,284,18.75,25
6.1,250,19.85,25
6.1,262,20.75,24
7.1,249,21.75,24
7.2,279,22.35,23
8.2,275,23.15,21
6.7,252,23.25,20
11,260,22.45,20
8.4,252,19.85,28
5.2,278,16.65,31
2.7,354,15.25,33
5.6,119,14.05,34
3.3,89,11.95,37
5.6,95,10.65,39
9.2,83,9.25,40
8,76,8.05,39
9.6,82,7.75,40
8.9,89,8.75,37
11.1,84,6.45,41
11.7,82,6.35,42
10.6,86,6.45,42
10.1,73,9.05,38
5.4,72,16.35,30
2.1,155,19.55,23
6.2,254,20.05,21
6,246,20.75,21
6.8,251,21.65,21
8.8,273,22.85,22
7.8,241,23.35,21
8,270,23.35,20
8.5,253,23.45,17
8,254,22.35,20
8.7,257,19.85,25
5.2,286,16.55,28
2.1,323,14.85,30
3.7,107,12.85,34
7.2,85,12.65,34
7.7,76,11.35,36
7.3,79,9.95,37
9,84,8.35,41
9.5,79,9.25,40
9.7,77,9.45,40
9.7,84,7.65,44
10.2,85,9.35,42
11.2,82,8.65,44
9.1,77,10.75,39
4.7,78,17.05,32
2.3,284,19.85,31
1.9,294,21.25,26
4.8,291,22.35,25
6.2,277,23.15,24
5.5,262,24.15,22
5.8,253,24.75,20
7.4,257,24.65,18
9.5,258,24.85,16
12.2,259,21.75,26
8.4,264,18.65,35
4.8,295,16.65,39
2,270,14.65,47
3.4,118,13.55,52
4.1,56,10.15,51
7.8,82,11.15,49
7.3,76,10.45,48
8.7,83,9.95,47
9.5,83,9.25,48
10.4,83,8.65,49
10.5,81,8.55,50
11,76,7.15,53
11.1,81,5.65,57
9.7,79,10.25,47
4.7,69,16.95,38
2.1,258,20.05,32
5.3,287,20.55,31
6.9,275,21.25,33
7,266,21.55,32
7.8,271,21.75,30
7.9,296,22.35,28
10.4,266,22.75,26
9.8,254,20.45,41
8.7,249,18.85,45
7.9,262,16.05,54
3.4,273,13.95,65
1.3,312,13.35,68
1.5,123,12.95,68
2.1,240,13.15,68
2.9,246,12.45,75
3.9,257,12.65,75
3.7,79,11.45,71
5.2,82,11.15,72
3.8,78,11.35,75
3,91,9.45,81
2.7,100,8.75,81
6.4,76,7.45,82
5.5,71,9.95,78
2.8,58,14.05,69
7.2,323,16.05,60
7.8,303,16.55,58
9.5,301,17.55,51
10,301,18.45,48
10,297,18.75,43
10.4,287,19.25,38
8.8,294,19.35,35
7.9,300,19.25,38
10.3,297,18.65,42
9.8,304,17.25,49
9.3,318,15.75,59
5.2,276,14.45,64
3.1,249,13.25,67
3.6,270,13.25,72
3.1,236,12.25,79
3.2,269,11.85,82
5.1,86,10.15,85
6.5,87,8.25,84
5.3,83,7.75,85
7.2,86,7.35,87
8.4,89,8.05,85
8.5,83,8.45,84
8.9,77,9.85,75
4.2,61,14.55,61
2,115,17.25,42
5.7,256,17.35,52
6,266,17.65,49
6.7,282,18.75,43
6.3,301,19.25,37
6.9,261,20.05,33
7.7,271,19.95,33
7.1,298,20.25,26
11.2,247,18.45,51
8,243,15.65,62
5,247,14.15,67
2.8,251,13.15,71
0.6,348,12.05,74
4,70,10.15,77
3.5,89,8.45,79
7.4,80,8.25,81
8.4,73,7.35,82
10,75,6.65,83
7.8,69,6.25,80
8.5,86,7.05,78
9.1,83,5.65,81
7.5,74,5.75,75
8.2,74,8.15,75
2.9,73,14.05,63
2.2,165,17.25,52
1.8,315,18.05,45
4.3,248,19.25,39
6.6,268,20.35,35
6,268,20.55,32
6.1,279,21.65,28
5.4,241,21.65,26
6.2,288,21.65,24
8.8,242,19.55,43
8.9,258,17.45,53
5.7,275,15.25,63
1.6,312,13.85,70
1.7,98,12.85,71
4.2,86,11.75,72
5.9,89,9.85,68
7.8,74,9.95,74
8.3,74,9.15,73
8.2,78,8.55,71
9,84,7.85,72
8.5,90,7.85,69
7.2,79,8.85,66
9.3,76,6.05,71
9,72,9.15,64
4.4,69,15.85,48
2.2,259,18.95,39
4.4,253,19.85,33
4.4,245,21.05,33
5.4,248,21.55,34
6.3,254,21.95,34
7.4,246,22.75,29
6.7,257,22.35,28
7.4,234,22.25,29
10.7,246,20.45,36
7.8,262,18.25,41
4.4,279,15.85,44
3.2,284,14.25,51
1,214,12.35,55
2.6,78,10.25,57
2.1,130,11.55,58
5.4,88,7.55,60
6.1,88,8.05,57
8.3,80,7.05,62
9.2,81,6.85,65
11,77,6.95,57
12.5,81,5.65,64
11.5,83,7.75,60
9.7,79,10.05,53
5.3,68,15.85,41
2,310,19.45,30
4.5,244,19.85,31
6.3,266,20.75,30
5.6,246,21.85,28
5.1,242,22.35,25
7.9,251,23.35,23
7.4,263,23.25,22
9.4,261,23.15,22
9.3,250,21.95,25
9.7,252,18.05,35
3.1,259,15.75,40
2.1,345,14.25,45
1.9,97,12.55,44
2.5,100,12.25,46
6.7,75,9.95,49
8,89,9.45,49
8.7,72,8.55,52
8.9,72,8.45,49
11.1,76,7.35,52
11.6,78,7.45,51
11.7,84,6.35,55
12.9,80,7.65,53
11,76,9.75,47
7.6,68,17.05,37
2.3,359,20.15,31
2.5,292,21.65,26
5.1,286,21.65,30
7.5,265,22.35,29
8.3,269,22.75,28
7.6,269,23.25,25
8,276,23.85,20
9,256,23.35,19
8.7,247,21.85,23
7.8,259,19.75,24
3.7,261,17.35,24
2.7,339,15.55,27
2,101,14.55,28
5.8,84,10.55,32
7.9,76,9.55,33
9.7,77,8.15,34
9.9,76,8.95,33
8.2,72,8.05,34
9.4,79,7.75,35
10.9,88,7.45,36
12.5,79,7.15,35
11.2,72,8.05,34
10.7,73,9.85,32
6.3,75,17.45,22
1.8,242,20.65,21
5.1,276,20.75,21
5.8,280,21.05,21
5.3,280,21.85,20
7.1,269,22.65,16
6.6,247,23.15,14
8.1,240,23.45,12
8.2,267,22.65,12
9.1,253,21.55,16
7.1,249,19.05,18
3,235,16.85,23
2.4,326,14.85,26
1.6,103,13.45,28
3.1,85,9.25,30
6.4,89,9.85,29
7.4,79,8.35,29
8.5,76,8.15,29
8.6,80,7.45,30
10,87,6.45,30
11.3,74,6.55,29
12.5,76,4.95,32
12,79,5.15,32
11.4,76,9.05,26
8.4,73,16.65,21
2.8,81,20.35,18
4.6,264,21.35,17
5.7,235,21.75,17
6,245,22.65,16
5.7,262,23.45,16
