"viento","direccion","temperatura","humedad"
8.4,227,25.35,7
9,230,24.45,10
6.9,211,23.75,8
7.2,210,23.05,9
6.9,218,21.75,10
4.9,224,19.75,9
0.8,271,17.75,11
4.2,37,17.85,13
9.8,21,15.75,13
11.2,20,16.25,12
11.1,5,14.05,14
10.6,4,12.25,15
9.2,8,11.75,16
10.6,9,11.75,16
12.2,13,13.05,16
11.9,13,12.85,15
11.7,15,12.25,13
10.2,18,16.75,10
10.7,15,19.45,8
8.7,3,22.15,10
4.5,334,24.25,7
3.6,328,25.55,7
7.8,222,25.25,7
8.1,223,24.95,8
7.6,221,24.75,7
7.4,206,24.25,8
7.3,208,23.45,8
7.1,209,22.35,6
5.2,210,21.55,5
5.4,225,20.55,3
1.6,219,17.75,7
1.4,62,16.75,9
4.6,22,15.55,9
10.9,24,16.15,6
10.9,24,15.75,8
10.4,15,15.25,8
10.3,7,13.35,7
9.4,4,14.15,7
5.6,7,14.85,7
4.1,15,13.65,9
5.3,20,15.65,8
6,24,15.75,9
3.5,350,18.65,8
4.4,202,22.25,6
3.5,233,23.15,5
4,243,24.75,4
7.1,230,24.95,4
7.3,215,24.65,4
8.6,227,24.55,4
8.3,227,23.85,3
7.7,218,22.55,4
6.5,218,21.95,4
5.9,222,20.95,5
4.4,226,20.05,7
2.3,207,17.95,13
1.3,74,16.05,19
2.6,58,16.05,22
4.5,23,15.35,17
8.4,10,14.15,23
9,12,13.25,18
9,7,13.95,15
8.9,11,14.55,13
9.5,8,14.65,11
9.5,12,15.55,13
8.3,7,14.25,11
9.3,13,15.05,12
5.8,10,18.85,10
1.2,73,22.35,9
3.3,233,22.95,10
5.2,196,24.45,8
5.9,206,25.45,8
6.2,226,25.65,10
8.3,221,24.85,12
8.3,231,24.05,13
9,231,24.05,12
8.3,227,22.85,11
7.2,224,21.45,10
5.1,218,20.25,12
2.5,260,18.05,12
0.9,340,17.75,13
6.9,10,16.05,13
5.4,6,17.15,11
4.1,11,17.05,14
8,14,14.25,18
8.4,19,15.25,19
9.1,16,15.65,18
8.7,3,14.05,16
8.3,6,13.25,15
8.6,14,14.85,13
6.3,10,14.95,13
1.8,104,19.75,11
2,173,22.45,10
3.1,334,24.85,7
4.7,212,26.65,7
8.3,225,25.45,11
9.5,217,24.35,11
9.2,211,23.65,11
7.8,213,23.55,9
7.3,223,22.95,7
6.4,220,22.25,8
5,215,21.55,10
4.4,219,20.85,13
1.9,252,18.95,14
0.4,2,17.95,14
4.1,26,18.05,15
7.5,12,17.95,15
8.2,347,15.05,16
11.9,11,14.05,20
11.1,8,13.65,16
7.5,352,13.75,15
10.5,12,12.95,15
10.6,22,14.35,13
11.2,10,10.95,17
9.9,14,14.75,14
10.6,22,20.25,9
9.9,4,22.15,8
8.6,352,23.45,6
4.3,237,24.45,10
7.9,224,22.95,14
9,224,22.25,16
9.4,215,22.65,14
7.1,213,21.65,16
7.1,220,21.15,17
5.1,220,20.75,18
5.1,223,20.25,18
4.5,233,18.35,24
0.2,10,16.75,29
3.7,26,15.75,27
8.3,16,16.15,18
10.4,14,14.05,25
11.1,13,13.55,26
11.5,13,12.65,27
9.5,15,11.75,27
8.9,7,10.95,23
11.9,21,12.35,18
11.4,9,11.55,20
12.2,14,11.05,23
6.3,14,13.65,21
5.1,350,17.25,18
5.7,349,19.95,18
4.9,7,22.05,16
9.3,228,22.05,16
8.1,235,21.25,16
7.4,233,22.05,15
7.4,222,21.75,14
7.9,224,21.35,17
5.8,216,21.35,15
7.3,219,20.45,12
6.3,225,19.45,11
5,228,18.25,15
1.6,249,16.75,18
1.8,60,16.55,18
6.2,22,16.65,16
6.3,9,15.05,20
8.2,9,12.95,22
11.2,14,12.25,24
10.7,16,11.65,25
10,13,11.05,27
10.6,18,10.95,27
11.8,19,10.55,24
11.6,17,10.65,22
9.8,15,12.55,21
8.1,5,18.65,18
5.9,355,21.45,10
3.1,271,23.15,7
5.2,209,23.45,8
8.3,227,23.15,8
7.4,213,22.85,7
8,214,22.75,7
7.5,206,22.85,7
7.5,213,22.55,9
6.9,212,21.75,9
5.4,226,20.95,9
5.9,228,19.55,10
2.9,227,17.35,12
1,308,16.05,14
1.7,338,16.25,17
7.2,3,14.35,14
6.8,6,15.15,15
6.5,13,15.35,20
7.8,14,14.45,18
2.5,32,15.25,20
5.9,8,15.35,17
5.2,360,15.05,18
4.8,9,15.35,19
5.2,12,14.95,20
1.5,268,17.95,21
1.9,155,19.85,18
1.8,328,22.25,15
3.8,196,23.45,14
6.2,205,24.65,11
10.3,226,23.35,14
9.5,224,23.15,11
7.6,220,21.95,13
7.3,223,21.85,11
6.4,201,21.65,13
5.1,212,20.95,13
6,216,19.85,17
4.7,234,17.45,20
1.6,272,16.05,18
0.7,323,16.35,11
2.9,6,16.35,16
4,16,15.55,20
5.2,15,13.85,24
5.6,9,14.85,26
6.4,17,13.35,29
4.8,5,15.35,23
4,32,13.65,23
7.5,360,12.45,25
8.5,5,13.05,23
8.9,5,17.85,17
9.4,2,20.85,11
10.3,7,22.55,7
9.1,8,23.55,5
6.3,348,24.65,3
9.6,226,22.95,14
8.2,232,22.25,12
9.5,229,22.25,13
6.3,209,21.25,13
6.9,212,20.95,12
5.8,222,20.45,13
4.8,222,19.25,15
1.7,250,17.35,19
1.1,56,16.75,19
1,50,16.55,19
5.6,3,14.95,23
10,31,14.65,16
10.1,27,13.85,14
10.2,30,12.85,15
10.2,15,11.85,18
10,14,11.95,20
9.8,12,12.75,15
9,5,11.75,16
7,3,14.25,15
8.8,360,18.95,14
10.1,4,21.55,8
9.4,2,22.85,6
7.8,359,23.75,6
6.9,330,24.45,5
7.4,227,24.15,11
9.8,222,22.05,12
9.7,202,21.25,13
8.1,217,19.05,16
5.8,215,18.75,10
4,203,18.85,9
4.7,215,18.35,9
2.4,240,16.25,14
0.2,200,14.95,16
1.8,58,15.05,21
5.7,11,14.65,15
6.6,17,12.55,25
9.1,27,11.95,17
9.1,16,11.75,14
8.8,12,10.85,15
9.1,10,9.65,16
10.3,7,9.75,17
9.6,9,10.45,16
9,16,13.05,12
6.6,3,17.15,9
7.1,353,20.45,13
6.6,7,22.05,11
4.1,18,23.35,10
7.4,215,21.55,9
9,218,21.35,9
8.6,216,21.55,8
7.8,216,21.15,8
7,232,20.15,8
6.2,220,19.85,7
5.8,217,19.55,12
4.6,227,18.85,12
3,243,16.45,19
0.3,148,14.85,20
1.9,3,14.95,21
4.4,359,14.75,19
7,9,12.75,26
10,22,11.25,26
9.1,28,12.65,14
6.8,12,10.95,17
9.6,17,10.95,21
8.8,10,11.95,18
11.1,12,10.75,20
9.2,16,12.05,19
7.2,358,17.15,12
7,351,20.05,8
5.6,346,21.75,17
3,326,23.25,15
8,218,23.25,8
7.1,222,23.45,9
7.2,213,22.95,9
7.8,230,22.75,9
6.6,217,21.95,8
6.9,219,21.35,8
6.6,224,19.95,14
5.4,230,18.75,15
3.3,229,16.75,21
0.1,181,14.95,22
0.8,341,15.25,21
6.2,18,14.65,24
4.1,16,12.45,29
4.5,349,12.85,23
8.1,2,10.95,25
8.6,6,11.35,26
10.3,10,10.35,24
11.5,7,9.45,26
11.2,14,9.55,24
10.5,10,11.55,21
7.7,12,18.85,13
7,359,21.15,9
6.1,349,22.75,8
3.7,309,24.15,7
7,240,24.05,8
9.7,214,23.35,8
9.6,232,23.05,7
10.2,218,22.45,8
7.6,215,21.25,9
5.7,226,20.45,9
5.4,227,19.95,12
4.3,228,18.85,15
2.4,230,16.85,16
0.4,352,15.75,19
1.7,38,15.65,20
6.4,13,14.35,18
10.1,14,12.65,27
10.1,11,12.05,33
10.3,14,12.25,28
11.2,13,12.45,23
10.4,15,11.95,20
12.1,16,12.75,16
11.9,12,12.05,18
10.5,11,11.95,20
11.2,11,17.85,16
9.4,8,20.25,11
7.3,1,22.25,11
4.2,356,23.35,10
8,229,23.85,11
9.7,224,22.15,12
8.1,216,21.75,11
7.4,215,21.35,11
7,218,21.05,12
6.4,223,20.55,12
6.2,218,19.75,14
5.1,221,18.75,17
2.2,226,17.25,19
0.4,48,15.55,22
4.6,18,16.05,21
9.5,21,13.15,20
10.9,24,14.05,12
11.2,14,13.45,15
7.7,350,11.65,18
12.3,12,11.45,19
12.7,16,12.15,20
12.6,18,11.45,17
11.8,19,11.25,18
9.4,15,13.95,18
9.7,11,17.85,14
8.8,10,20.45,15
6.9,357,22.05,13
5.4,359,23.25,12
4.3,2,24.75,10
9.4,229,23.85,12
8.8,225,22.55,11
8.9,208,21.95,13
7.5,223,21.45,13
6.4,214,20.55,16
6.3,219,19.25,16
5.1,219,18.15,13
1.5,237,16.45,13
3,30,15.85,14
8.3,29,14.65,17
9.3,21,13.95,22
11.7,14,12.55,24
10,9,11.75,23
10.2,25,13.45,14
11.6,31,12.65,17
10.2,17,13.75,22
10.2,12,11.45,22
11.8,27,12.25,16
10.5,13,14.95,14
14.1,10,17.65,12
14.7,8,19.45,9
15.4,5,20.95,9
13.1,8,21.95,11
11.2,357,22.95,14
8.7,347,23.75,11
6.7,228,21.75,25
7.6,219,18.75,29
6.4,214,18.85,26
8.1,203,16.95,28
4.3,188,16.35,23
6.7,222,15.65,23
0.4,346,13.75,25
2.6,55,13.85,22
4.6,24,13.35,24
7.1,11,10.15,38
10.2,27,10.35,31
10.3,21,10.85,22
10.9,17,8.35,30
9.8,9,8.15,31
9.2,1,7.45,28
9.6,9,7.15,26
9.5,12,8.65,25
7.6,5,11.15,22
10.6,11,17.25,17
11.7,9,19.05,21
9.6,4,20.75,13
7.1,4,22.15,10
6.4,338,23.15,8
10.1,215,22.05,13
9,223,21.25,13
7.9,220,20.75,15
7.7,218,20.15,16
5.9,205,19.85,18
6.2,224,18.85,17
5.1,227,17.65,18
2.1,240,16.05,22
0.7,25,15.15,22
0.9,25,14.85,22
7.4,27,13.25,22
8.4,14,9.85,21
10.9,11,9.65,22
9.5,14,9.85,21
8.9,19,11.25,15
10.6,21,10.65,16
9.1,23,11.55,17
7.9,23,12.75,17
8.4,12,11.95,16
9,6,18.05,11
8.7,360,20.55,12
7.7,354,22.35,8
5.7,334,23.75,5
2.9,272,25.65,5
9.4,222,22.55,10
9.7,223,21.75,10
7.4,219,21.75,10
7.2,222,21.35,9
7.1,227,20.85,10
6.6,220,20.25,10
4.5,226,19.45,9
2.2,229,17.65,11
0.8,45,16.25,12
2,28,17.25,12
7.8,5,14.25,12
8,23,15.15,13
11.2,18,12.25,11
11.1,11,11.35,11
11.7,14,13.65,11
12.3,13,12.65,10
12.4,14,12.25,10
11.6,14,12.35,10
9.5,17,13.85,10
6.7,13,18.95,9
6,358,21.95,6
4.4,226,23.05,6
6.3,222,23.95,5
7.9,221,24.25,6
9,212,24.45,7
9,212,23.55,7
8.2,214,22.95,7
7.6,224,22.25,8
6.4,219,21.55,8
5.4,220,21.05,6
4.2,220,20.55,7
1.8,250,18.05,11
1,346,17.75,13
4.7,26,17.85,12
10.9,29,15.65,6
11,32,15.05,7
11.9,16,13.15,8
11.1,13,11.45,9
11.4,13,12.05,11
10.2,27,11.75,12
11.1,25,12.95,12
10.8,14,11.45,11
9.7,24,13.05,12
7.9,7,18.15,8
9.3,6,21.65,4
8.7,356,23.75,1
6.9,350,25.25,1
7.6,222,25.95,3
9.7,213,25.15,3
9.2,218,24.75,3
8.5,227,24.65,3
7.9,229,22.75,4
7.1,213,22.45,3
5.5,222,21.55,3
5.1,227,20.95,5
2.8,254,18.35,6
1.5,314,17.55,5
2.4,33,18.15,7
8.2,15,15.35,7
10.7,21,16.65,11
11.3,15,13.75,15
10.7,31,14.65,7
10.6,19,14.25,7
10.9,13,13.85,8
10.8,16,14.75,8
10.6,17,13.85,7
10.3,14,15.55,5
6.9,13,19.75,4
5.4,7,23.95,2
6.2,12,25.25,3
6.7,355,26.35,2
4.2,299,27.05,2
10,241,26.55,4
11.7,217,24.55,4
9.6,219,22.45,5
7.2,217,21.95,4
5.7,221,22.15,4
4.7,194,21.85,6
4.9,225,21.35,8
2.4,232,19.25,10
0,280,18.25,11
4.4,28,18.45,13
6.4,14,16.05,15
8.2,26,16.75,14
8.2,19,13.25,12
9.5,7,12.85,11
8,5,14.45,8
6.5,358,16.25,8
9.5,11,15.75,8
7.4,25,16.35,6
6.2,360,15.45,8
4.9,7,20.05,5
6.7,3,23.55,4
6.8,355,25.75,4
6.9,357,26.75,5
6.2,7,27.55,4
5,342,28.35,4
8.5,213,26.25,4
8.1,240,25.75,4
8.2,235,24.95,3
7.6,225,23.85,5
5.1,217,22.75,5
4.6,226,21.75,5
2.4,221,19.65,5
0.9,336,18.35,8
2.6,30,18.25,10
6.8,17,17.05,7
8.2,16,18.05,10
9.8,21,16.75,13
9.3,25,15.85,13
8.7,30,15.55,13
9.2,20,14.05,14
9.6,22,15.75,13
6.9,6,16.15,12
1.5,41,16.25,12
6,52,18.15,10
5.4,22,23.05,6
5.8,335,25.05,6
5.4,312,26.25,4
5.4,232,25.85,6
7.7,211,25.75,5
9.5,227,25.55,5
9.5,227,24.05,4
5.8,218,23.85,4
3.9,231,23.75,5
5.6,223,23.45,5
5.4,224,22.15,8
1.9,242,20.45,9
1.2,231,18.85,11
2.8,66,18.65,20
4.6,6,17.85,16
9.1,20,16.15,14
9.3,26,17.85,11
9.4,20,15.25,12
11.2,15,12.85,15
10.9,6,12.65,15
10,3,12.65,15
9.4,14,13.05,14
6.1,27,14.85,12
2,110,18.65,11
5.6,12,23.55,7
5.4,351,25.75,6
3.6,350,27.65,4
4.5,225,27.25,6
10.2,221,26.85,7
10.1,212,25.95,9
10.3,224,24.55,8
8.3,219,23.15,7
7.5,220,22.25,7
5.9,218,21.55,8
4.5,225,20.55,8
2.3,238,18.65,7
1,306,17.85,8
4.5,14,18.05,8
9.1,14,15.05,8
9.4,16,15.95,15
9.7,2,13.85,18
12.5,10,12.75,22
11.8,8,12.75,19
12.4,16,11.95,13
13.4,10,11.35,17
11.9,13,10.45,18
8.1,16,12.65,15
8,8,17.85,12
11.3,3,21.75,7
9.8,8,23.45,6
7.2,4,24.65,7
9.7,223,22.85,8
10.8,216,21.95,10
9,217,21.95,7
7.4,216,21.65,11
6.3,204,21.75,12
6.7,212,21.65,16
6.1,219,21.15,18
4.4,204,20.05,19
1.2,215,18.35,22
3,32,17.85,22
9,8,14.85,19
8.7,359,12.75,25
9.9,7,13.05,19
12.1,10,12.05,18
12.6,10,12.75,21
13.3,15,12.45,20
12.1,24,13.35,18
12.4,26,13.75,16
11.3,20,13.95,17
11.1,20,16.05,16
11.8,15,18.95,12
10.3,8,21.05,9
8.4,357,22.85,11
2.2,16,24.45,9
9.5,228,24.25,11
8.5,233,24.35,9
7.8,227,23.75,9
7.8,228,23.85,8
6.1,228,23.35,8
7,204,22.75,8
6.2,200,21.95,7
5.8,218,20.55,10
2.9,235,18.05,17
1.4,34,16.75,15
8.7,17,15.85,15
9.2,17,15.65,10
11.9,17,15.35,10
11.5,10,13.15,13
11.6,10,12.45,15
6.7,339,11.55,13
11.4,13,11.55,12
12.3,17,9.95,11
11.3,19,11.35,11
10.4,20,14.55,11
11.1,10,18.65,12
12.1,12,20.65,10
10.6,14,22.25,8
8.6,11,23.75,8
5.1,1,25.15,6
8.1,240,25.25,6
8.3,210,24.05,8
8.9,216,24.15,9
8.1,211,23.25,12
8.5,219,20.75,18
6.7,218,19.65,17
5.4,220,18.75,17
2.3,242,17.35,18
0.7,356,16.65,18
4.1,24,17.05,17
8.1,21,15.35,16
9.5,14,14.35,17
10.5,19,13.35,21
10.3,18,13.75,18
11.7,6,11.35,21
11.5,9,10.55,22
12.5,29,15.65,19
13.3,25,15.75,17
12.8,25,17.25,16
14,14,19.85,16
14,12,21.35,14
12.1,13,22.95,11
9.5,6,24.15,8
8.1,355,25.55,6
5.5,345,26.75,4
8.2,219,25.55,11
8.6,222,24.65,13
7.7,221,23.25,15
6.5,200,22.85,16
5.9,221,21.55,17
6,203,20.65,19
3.5,193,18.85,19
1.5,104,17.35,21
3.9,58,17.35,23
9.1,36,15.95,16
10.8,28,15.85,16
11.7,17,14.85,17
12.4,6,11.05,24
11.7,10,10.95,23
11.7,10,10.25,24
12.4,16,11.25,27
12.9,18,13.15,24
9.9,11,14.75,21
9.2,5,18.65,17
8.5,1,21.75,12
6.9,9,24.15,5
6.2,335,25.35,5
4.5,336,26.85,3
7.9,207,25.35,9
7.6,209,24.55,10
9.6,212,24.65,11
9.1,216,24.35,10
8.3,212,23.15,11
5.5,223,21.75,10
3.8,218,21.05,9
2.1,242,19.25,9
0.8,199,17.55,11
1.9,348,17.05,16
6.3,8,17.65,13
7.6,13,16.85,11
7.2,2,13.45,13
10.4,15,12.65,16
10,14,13.55,15
10.6,9,12.65,16
10.8,11,12.75,15
10.3,17,11.45,16
10.4,18,13.85,13
7.5,15,18.05,9
6.1,360,22.55,4
5.2,339,24.15,3
4.6,280,25.95,3
7.1,231,26.05,5
9.2,226,25.65,6
10.1,220,25.25,8
8.8,224,24.95,8
8.6,225,24.45,9
6.6,228,23.85,10
6.6,212,23.15,11
6.7,200,22.45,13
3.6,223,20.55,20
0.8,292,19.15,18
1.1,63,18.65,21
2.6,37,18.65,25
6.2,5,17.25,24
5.6,359,17.85,21
5.9,8,17.95,19
6.9,12,16.15,18
9.4,15,15.65,20
6.5,12,18.15,14
6.1,13,16.75,17
5.5,4,17.75,15
3.6,352,19.55,12
1.4,322,22.95,6
3.4,226,24.85,6
3.9,219,24.95,6
4.6,213,26.75,6
7.5,211,27.75,8
9.1,225,26.75,10
8.1,214,26.45,11
7.5,198,25.45,13
7.3,223,24.95,13
8.1,228,24.05,15
7.1,232,22.15,17
4.7,208,20.75,17
1.9,268,19.45,18
0.1,275,18.85,18
1.6,335,19.05,19
2,329,18.45,18
1.3,22,18.25,18
3.4,346,18.25,18
3.2,1,18.05,18
4.5,14,17.15,18
6,24,17.15,19
6.8,18,15.75,18
5.7,360,14.65,21
5,356,16.95,19
6.9,2,21.05,15
7.5,10,23.95,8
5.8,343,25.55,4
3.4,332,27.05,4
7.2,236,26.25,12
7.9,226,25.05,13
8.5,220,23.25,14
6.9,228,22.35,14
7.1,200,22.55,17
5.5,222,21.95,17
4.3,221,21.45,20
4.4,217,20.55,25
2,253,18.65,27
0,303,18.55,27
0,343,18.35,30
4,27,17.65,31
7.7,13,15.45,34
8.5,8,15.15,30
9.2,17,16.05,24
9.6,11,14.15,27
11,10,13.45,29
10.3,11,14.05,26
9.8,11,14.35,25
7.3,7,19.05,19
4.6,346,23.15,13
3.4,332,24.85,11
2.3,329,26.25,10
8.2,217,25.35,13
9.5,220,25.25,12
8.3,210,24.75,12
9.9,217,23.85,12
8,225,22.85,12
7.1,218,22.55,10
5.6,226,22.35,10
4.9,196,22.25,11
2.4,219,20.35,15
0.3,298,18.65,20
1.6,18,18.95,21
6.5,9,17.15,17
7.1,14,17.45,19
10.1,13,15.35,22
9.8,12,14.85,21
10.3,12,14.75,22
10.1,13,15.35,20
10,12,15.85,19
10.9,11,15.05,19
10.3,12,14.75,21
8.1,12,19.25,15
4.8,7,23.55,10
1.3,190,25.25,10
3.4,195,26.35,8
3.6,237,26.75,9
7.3,228,27.15,10
10.1,227,27.15,9
10,221,26.35,10
10.7,228,24.95,9
8.4,232,24.05,8
7.5,221,23.45,9
6.4,216,22.35,10
4.3,187,20.45,18
1.1,249,18.95,20
1.4,92,18.35,26
2.3,74,18.55,19
3.1,342,18.15,21
3.9,346,18.65,18
1.5,15,18.85,17
2.5,4,17.95,19
2.6,73,18.15,18
2,27,17.55,17
3.4,353,18.05,16
2.7,33,18.45,15
1.4,310,20.55,14
2.9,164,22.75,11
4.1,209,24.55,10
4.2,177,25.85,9
4.2,225,26.85,9
8.1,216,27.15,10
10,232,26.85,11
10,230,25.95,12
10,228,25.35,12
8.6,206,24.55,13
8.8,212,23.85,13
8.3,209,22.95,14
5.5,197,21.35,15
0.3,183,19.75,16
1.3,19,19.15,19
1.2,67,18.85,17
1.1,62,18.55,18
0.9,74,18.75,17
1,69,18.55,17
2.5,63,17.95,17
3.4,49,18.25,18
3.5,49,18.55,18
3.3,38,18.35,19
4.3,6,18.15,19
3.9,344,18.95,18
2.4,197,22.35,18
2.5,175,24.15,15
2.4,191,25.15,14
4.8,238,26.05,12
4.9,252,27.05,12
6.3,248,26.95,11
8.7,227,26.15,10
9.5,234,25.85,9
8.3,220,24.55,8
6.8,228,23.25,8
5.2,223,21.55,8
2.9,245,19.65,9
0.6,270,18.25,12
0,28,18.05,12
2.5,11,18.05,12
4.7,8,17.35,11
4.7,357,17.75,13
4.7,360,19.05,13
9.1,21,14.45,18
9.8,19,14.25,17
11.3,25,15.25,15
8.8,18,15.75,16
8.8,16,15.25,17
5.1,12,19.15,13
3.2,211,21.15,11
2.7,209,23.55,9
3.6,206,25.05,7
6.3,223,25.65,7
7.8,229,25.35,7
8.2,226,24.85,6
8,224,24.15,6
7,210,23.85,7
6.6,199,23.55,10
6.1,206,22.75,14
5.7,210,21.55,20
3.6,234,18.95,25
1.8,225,17.35,30
0.9,358,16.15,35
5.7,8,15.45,34
8.8,10,14.25,28
3.6,9,15.05,34
3.7,30,14.55,23
1.6,18,16.65,34
6.4,11,15.15,18
5.6,29,15.25,15
2.6,66,16.75,27
3.4,48,17.35,23
3.9,7,17.35,16
6,13,23.25,6
6.8,10,24.55,2
4.1,352,25.85,1
4.9,214,26.55,6
7.7,214,26.25,10
7.2,223,25.85,13
8.1,214,25.25,16
7.6,229,25.25,16
6.1,221,24.05,16
6.5,230,22.95,20
5,230,21.45,23
3.5,232,19.55,28
1.7,247,17.35,34
4.8,359,16.75,35
9.1,8,15.95,24
9.4,13,15.35,19
10.9,15,14.85,18
9.3,9,14.45,17
11.3,12,15.55,14
10.7,13,13.95,15
11.8,10,14.45,17
11,14,13.35,17
10,11,14.45,16
9.5,8,17.95,15
9.2,9,22.55,13
7.3,353,24.15,8
4.7,322,26.05,6
5.1,244,26.85,9
11.1,226,25.15,12
11,243,24.35,10
9.5,219,24.15,11
7.5,220,22.95,10
6.3,221,22.75,13
5.8,204,22.05,15
5.1,235,21.05,18
2.1,250,19.05,20
0.2,36,17.55,25
2.6,20,17.25,26
7,1,17.15,21
8.7,8,14.55,31
8.7,4,14.55,29
10,5,13.35,32
10.4,11,13.15,29
11.2,18,13.45,25
11.7,26,14.15,16
12.1,17,14.65,19
10.7,25,15.75,20
10.6,15,18.75,16
7.8,11,21.25,12
5.3,3,23.15,11
4,293,24.45,8
7.5,230,24.85,9
10.1,224,24.25,8
9.5,235,24.15,6
9,222,23.05,8
6.6,212,22.45,10
7.1,216,21.75,13
6.5,228,21.35,14
5.3,223,20.25,17
2.8,231,18.65,19
0.1,168,16.95,21
3,7,17.35,21
7.4,21,17.75,16
7.9,10,16.05,12
9.4,7,14.65,13
10.5,15,15.05,13
10.4,19,15.95,12
10.1,9,13.55,18
11,9,13.75,17
11.1,11,13.95,16
9.7,21,16.25,18
9.5,15,19.15,14
8.5,2,21.35,10
6.4,356,22.95,9
3.8,345,24.55,8
3.5,231,25.75,8
9.2,226,24.65,10
9.1,218,23.55,10
9.1,221,22.95,8
7.6,221,22.35,8
6.9,212,22.15,9
6.6,195,21.15,13
6.2,203,19.85,14
3.4,193,17.85,17
0.9,344,16.45,22
4.9,3,17.05,19
9.9,11,14.65,19
8.6,4,13.55,19
8.5,12,15.35,17
8.7,4,14.75,17
9,10,13.75,17
10.6,13,14.85,16
10.2,13,14.95,15
9.5,19,15.55,14
9.3,13,15.05,15
6.9,7,17.55,13
5,352,22.05,9
3.6,335,23.55,9
2,287,25.25,9
3.7,315,26.25,8
8,234,25.15,8
8.7,217,24.55,7
8.8,225,23.65,9
7.1,212,23.35,8
6.6,216,23.05,8
6.4,213,22.15,9
5.9,221,20.85,11
3.1,231,19.05,12
0.6,266,17.75,13
1.1,17,17.15,16
8.6,17,14.65,15
10.3,13,16.15,12
9.7,11,16.15,9
12.6,13,13.25,19
11.5,14,12.75,17
10.6,8,11.45,17
11.8,14,13.35,12
11.9,15,12.35,12
10.5,14,13.05,11
6.8,15,17.85,8
7.5,10,22.65,7
6,353,24.15,5
3.9,334,25.55,3
5.5,228,25.85,4
9.2,222,25.65,5
9.8,207,24.75,5
9.7,220,24.75,5
9.2,208,23.95,5
7.2,211,23.05,7
6.4,224,22.15,6
5.7,222,21.15,8
2.5,229,18.75,13
1.3,340,17.15,17
5,15,17.25,14
9.1,14,15.35,13
11,13,15.85,8
9.7,14,12.65,13
12.4,12,13.15,11
12.5,14,13.85,7
8.9,8,11.85,6
6.9,338,10.75,9
9.8,11,11.85,7
6.6,359,13.25,7
5.6,13,17.55,5
5.5,7,22.45,2
3.4,7,24.65,1
3.9,230,26.15,1
7.3,209,25.45,3
7.5,227,25.45,5
8.5,223,25.25,3
8.3,212,24.25,3
7.7,223,23.85,4
7.5,212,22.95,6
6.7,214,21.85,8
5.5,227,20.45,9
2.9,244,18.05,13
0.9,355,16.75,21
3.9,8,17.45,13
6.7,13,14.65,19
8.8,1,12.55,20
10.6,14,13.75,12
11.3,14,13.95,9
12.4,12,12.75,10
11,15,13.65,8
10,12,14.65,6
6.9,349,11.75,9
7.7,14,12.85,8
4.7,11,17.25,7
2.5,171,20.85,6
4.1,201,21.55,5
6.4,225,22.05,12
7.9,221,22.25,19
9.3,225,22.75,14
9,220,22.15,12
7,211,21.95,12
6.4,220,21.45,11
6.2,214,21.45,10
5.4,207,20.95,17
3.8,214,20.25,15
2.2,244,18.65,15
4.3,31,18.15,15
6.8,18,15.75,16
10.9,28,15.25,24
10.9,20,15.45,12
10.8,10,12.85,12
12.1,12,12.65,17
12,10,12.45,16
12.6,13,12.45,14
12.8,15,11.55,15
12.2,9,11.25,13
10.3,15,12.65,15
1.6,64,14.95,11
8,6,20.15,7
7,356,21.85,7
3.8,333,23.25,6
7.3,224,21.25,21
9.2,222,20.85,22
9.7,218,21.15,21
7.4,219,21.85,13
6.9,212,21.75,15
6.8,194,21.45,17
7.1,202,20.75,20
4.8,202,19.95,21
3,236,17.85,21
2.6,27,16.65,22
9.3,22,15.15,13
11.6,27,14.75,13
11.4,23,14.65,7
11,21,14.95,8
11.3,20,14.75,7
11.1,11,12.75,10
10.2,10,13.05,10
10,11,14.15,11
7.5,9,13.75,12
7.2,8,14.95,10
5.2,18,17.45,8
2,218,20.95,8
4.1,207,21.85,8
5.7,224,22.65,8
6.4,228,22.65,11
7.4,225,22.65,12
7.8,203,22.85,13
7.3,221,22.65,14
7.3,222,22.45,14
8,215,22.15,13
6.8,221,21.65,10
5.7,225,20.35,12
2.5,237,18.55,14
1.6,9,17.55,16
9.3,29,16.25,13
11.2,26,16.35,12
11.2,25,15.55,12
11,16,16.15,11
11.7,12,13.35,13
10.5,6,13.65,12
10.5,8,14.45,9
4.7,358,14.25,10
6.3,18,16.15,11
1.5,3,15.55,13
1.7,53,17.45,12
1.2,242,21.05,10
2.6,200,22.45,9
2.4,197,24.15,8
5,197,25.05,7
7.6,208,25.15,12
8.1,213,24.75,13
8,210,24.75,12
7,220,24.25,13
8.1,213,23.35,14
7.5,225,22.55,17
6.5,209,20.65,21
3.2,225,18.55,27
0,192,17.15,30
3.9,1,17.35,31
8.5,4,15.35,29
10.3,8,13.25,33
11.1,25,14.55,18
10.7,13,14.75,16
10.9,11,12.85,24
10.1,12,13.95,17
9.8,14,14.75,17
8.8,10,14.75,18
6.4,359,15.85,16
5.4,353,17.25,16
5.2,7,21.15,13
1.1,108,24.65,12
4.7,202,24.35,11
5.9,219,24.75,14
7.7,210,24.75,16
7.8,225,24.35,17
8.3,219,24.15,17
8.9,223,23.55,18
7.8,221,22.45,21
7.3,225,21.15,24
5.2,230,19.55,25
3.6,228,17.85,31
0,243,16.15,37
4.1,31,16.35,33
